accession,bits_score,start,end,description,species,tax_id
CM025469.1,97.1,39455118,39455262,"CM025469.1 Canis lupus dingo isolate Sandy chromosome 13, whole genome shotgun sequence",Canis lupus dingo (dingo),286419
NW_006383312.1,97,137863,137995,"NW_006383312.1 Leptonychotes weddellii isolate WS11-02 unplaced genomic scaffold, LepWed1.0 scaffold00272, whole genome shotgun sequence",Leptonychotes weddellii (Weddell seal),9713
QWLN02005517.1,96.9,132789,132938,"QWLN02005517.1 Sousa chinensis isolate MY-2018 scaffold371.1, whole genome shotgun sequence",Sousa chinensis (Indo-pacific humpbacked dolphin),103600
NW_020834765.1,96.8,7625820,7625665,"NW_020834765.1 Acinonyx jubatus isolate Rico unplaced genomic scaffold, Aci_jub_2 Primary Assembly Aci_jub_2_ph1_scaffold39, whole genome shotgun sequence",Acinonyx jubatus (cheetah),32536
LZNR01009633.1,96.8,58397,58529,"LZNR01009633.1 Ursus americanus isolate MABB319796 Contig9639, whole genome shotgun sequence",Ursus americanus (American black bear),9643
NW_024424341.1,96.8,42268980,42268848,"NW_024424341.1 Ursus maritimus isolate PB19 unplaced genomic scaffold, ASM1731132v1 scaffold_19, whole genome shotgun sequence",Ursus maritimus (polar bear),29073
NC_047047.1,96.6,81345257,81345425,"NC_047047.1 Tursiops truncatus isolate mTurTru1 chromosome 14, mTurTru1.mat.Y, whole genome shotgun sequence",Tursiops truncatus (bottlenosed dolphin),9739
QWLN02009379.1,96.6,23722500,23722668,"QWLN02009379.1 Sousa chinensis isolate MY-2018 scaffold4.1, whole genome shotgun sequence",Sousa chinensis (Indo-pacific humpbacked dolphin),103600
NW_020172183.1,96.4,94103,94252,"NW_020172183.1 Neophocaena asiaeorientalis asiaeorientalis breed wild unplaced genomic scaffold, Neophocaena_asiaeorientalis_V1 scaffold74, whole genome shotgun sequence",Neophocaena asiaeorientalis asiaeorientalis (yangtze finless porpoise),1706337
NW_022098041.1,96.4,7791379,7791230,"NW_022098041.1 Delphinapterus leucas isolate GAN/ISIS: 26980492/103006 unplaced genomic scaffold, ASM228892v3 scaffoldscaffold50, whole genome shotgun sequence",Delphinapterus leucas (beluga whale),9749
RWIC01000499.1,96.4,772346,772495,"RWIC01000499.1 Monodon monoceros isolate MVW Scaffold498, whole genome shotgun sequence",Monodon monoceros (narwhal),40151
NW_017731731.1,96,487040,487170,"NW_017731731.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
CM018172.1,95.8,30540700,30540551,"CM018172.1 Phocoena sinus isolate mPhoSin1 chromosome 17, whole genome shotgun sequence",Phocoena sinus (vaquita),42100
NW_020834738.1,95.6,102115171,102115039,"NW_020834738.1 Acinonyx jubatus isolate Rico unplaced genomic scaffold, Aci_jub_2 Primary Assembly Aci_jub_2_ph1_scaffold12, whole genome shotgun sequence",Acinonyx jubatus (cheetah),32536
CM027695.2,95.6,8587193,8587025,"CM027695.2 Equus asinus breed Dezhou chromosome 6, whole genome shotgun sequence",Equus asinus (ass),9793
CM018481.1,95.3,57662104,57661957,"CM018481.1 Muntiacus reevesi isolate UCam_UCB_Mr chromosome 4, whole genome shotgun sequence",Muntiacus reevesi (Chinese muntjac),9886
NW_006784503.1,95.2,3100476,3100620,"NW_006784503.1 Lipotes vexillifer unplaced genomic scaffold, Lipotes_vexillifer_v1 scaffold390, whole genome shotgun sequence",Lipotes vexillifer (Yangtze River dolphin),118797
NW_020339445.1,95.1,102641864,102641732,"NW_020339445.1 Puma concolor isolate SC36_Marlon unplaced genomic scaffold, PumCon1.0 scaffold_417, whole genome shotgun sequence",Puma concolor (puma),9696
JH393325.1,95,10194113,10194245,"JH393325.1 Spermophilus tridecemlineatus unplaced genomic scaffold scaffold00047, whole genome shotgun sequence",Spermophilus tridecemlineatus (thirteen-lined ground squirrel),43179
NTJE010148875.1,94.7,14580,14724,"NTJE010148875.1 Eschrichtius robustus isolate AM-GW-M-EMB-4M-20130531 contig_164101, whole genome shotgun sequence",Eschrichtius robustus (grey whale),9764
NW_022098029.1,94.2,37030633,37030801,"NW_022098029.1 Delphinapterus leucas isolate GAN/ISIS: 26980492/103006 unplaced genomic scaffold, ASM228892v3 scaffoldscaffold38, whole genome shotgun sequence",Delphinapterus leucas (beluga whale),9749
CM022830.1,94,24749007,24749139,"CM022830.1 Ailuropoda melanoleuca isolate Jingjing chromosome 12, whole genome shotgun sequence",Ailuropoda melanoleuca (giant panda),9646
QVIC01000058.1,93.9,6019742,6019874,"QVIC01000058.1 Urocitellus parryii isolate AGS 11-09-20 scaffold_57, whole genome shotgun sequence",Spermophilus parryii (Arctic ground squirrel),9999
CM001382.3,93.9,50992347,50992479,"Felis catus isolate Cinnamon breed Abyssinian chromosome B2, whole genome shotgun sequence.",Felis catus (domestic cat),9685
NW_006921647.1,93,9177507,9177643,"NW_006921647.1 Orycteropus afer afer isolate SDZICR_OR568_19922 unplaced genomic scaffold, OryAfe1.0 scaffold00060, whole genome shotgun sequence",Orycteropus afer afer,1230840
RWIC01000009.1,92.9,2900325,2900493,"RWIC01000009.1 Monodon monoceros isolate MVW Scaffold8, whole genome shotgun sequence",Monodon monoceros (narwhal),40151
NW_020312965.1,92.8,19636410,19636278,"NW_020312965.1 Callorhinus ursinus isolate GAN/ISIS: 27379988/994484 unplaced genomic scaffold, ASM326570v1 scaffold239, whole genome shotgun sequence",Callorhinus ursinus (northern fur seal),34884
KZ294890.1,92.5,955894,956026,"KZ294890.1 Spermophilus dauricus unplaced genomic scaffold scaffold209, whole genome shotgun sequence",Spermophilus dauricus (Daurian ground squirrel),99837
CM016706.1,92.3,53446177,53446020,"CM016706.1 Bos grunniens isolate yakHY00 ecotype maiwa chromosome 17, whole genome shotgun sequence",Bos grunniens (domestic yak),30521
JH881935.1,92.3,481553,481710,"JH881935.1 Bos grunniens mutus unplaced genomic scaffold scaffold1371_1, whole genome shotgun sequence",Bos grunniens mutus,72004
NW_011494613.1,92.3,5584053,5583896,"NW_011494613.1 Bison bison bison isolate TAMUID 2011002044 unplaced genomic scaffold, Bison_UMD1.0 scf7180017864041, whole genome shotgun sequence",Bison bison bison (north american plains bison),43346
CM008020.1,92.2,62465805,62465648,"CM008020.1 Cervus elaphus hippelaphus isolate Hungarian chromosome 13, whole genome shotgun sequence",Cervus elaphus hippelaphus,46360
CM021204.1,92.2,49964877,49964720,"CM021204.1 Cervus hanglu yarkandensis isolate CEY-2017 chromosome 13, whole genome shotgun sequence",Cervus elaphus yarkandensis,84702
NW_018333350.1,91.9,290900,290753,"NW_018333350.1 Odocoileus virginianus texanus isolate animal Pink-7 unplaced genomic scaffold, Ovir.te_1.0 scaffold1578, whole genome shotgun sequence",Odocoileus virginianus texanus,9880
CM018465.1,91.8,16396616,16396748,"CM018465.1 Panthera leo isolate Brooke chromosome B3, whole genome shotgun sequence",Panthera leo (lion),9689
KE722173.1,91.8,1782315,1782447,"KE722173.1 Panthera tigris altaica isolate TaeGuk unplaced genomic scaffold scaffold55, whole genome shotgun sequence",Panthera tigris altaica (Amur tiger),74533
NW_020339628.1,91.6,7867273,7867118,"NW_020339628.1 Puma concolor isolate SC36_Marlon unplaced genomic scaffold, PumCon1.0 scaffold_582, whole genome shotgun sequence",Puma concolor (puma),9696
NW_004443959.1,91.5,8602329,8602497,"NW_004443959.1 Trichechus manatus latirostris isolate Lorelei unplaced genomic scaffold, TriManLat1.0 scaffold00023, whole genome shotgun sequence",Trichechus manatus latirostris,127582
CM021928.1,91.4,102514564,102514684,"CM021928.1 Callithrix jacchus isolate mCalJac1 chromosome 14, whole genome shotgun sequence",Callithrix jacchus (white-tufted-ear marmoset),9483
SGJD01001738.1,91.3,424721,424865,"SGJD01001738.1 Balaenoptera physalus isolate FinWhale-01 scaffold2097, whole genome shotgun sequence",Balaenoptera physalus (Fin whale),9770
CM016977.1,90.8,46579255,46579387,"CM016977.1 Suricata suricatta isolate VVHF042 chromosome 7, whole genome shotgun sequence",Suricata suricatta (meerkat),37032
NW_018337253.1,90.7,860330,860474,"NW_018337253.1 Odocoileus virginianus texanus isolate animal Pink-7 unplaced genomic scaffold, Ovir.te_1.0 scaffold397, whole genome shotgun sequence",Odocoileus virginianus texanus,9880
CAAGRJ010013361.1,90.7,2762489,2762323,"CAAGRJ010013361.1 Lynx pardinus genome assembly, contig: lp23s20860, whole genome shotgun sequence",Lynx pardinus (Spanish lynx),191816
KB365963.1,90.6,11000,11131,"KB365963.1 Tupaia chinensis unplaced genomic scaffold Scaffold145156_1, whole genome shotgun sequence",Tupaia chinensis (Chinese tree shrew),246437
VOAJ01001076.1,90.5,1139173,1139305,"VOAJ01001076.1 Crocuta crocuta isolate KB4526 scaffold291, whole genome shotgun sequence",Crocuta crocuta (spotted hyena),9678
JAATJV010374229.1,90.2,5239,5356,"JAATJV010374229.1 Sciurus carolinensis isolate SUZIE scaffold32814, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
CM018492.1,90.1,18912827,18912984,"CM018492.1 Muntiacus reevesi isolate UCam_UCB_Mr chromosome 15, whole genome shotgun sequence",Muntiacus reevesi (Chinese muntjac),9886
CM017331.1,90,132312797,132312963,"CM017331.1 Lynx canadensis isolate LIC74 chromosome A3, whole genome shotgun sequence",Lynx canadensis (Canada lynx),61383
CM001590.2,89.8,88032837,88032980,"Ovis aries breed Texel chromosome 9, whole genome shotgun sequence.",Ovis aries (sheep),9940
CM008181.2,89.8,75537814,75537950,"CM008181.2 Bos taurus isolate L1 Dominette 01449 registration number 42190680 breed Hereford chromosome 14, whole genome shotgun sequence",Bos taurus (cattle),9913
CM011787.1,89.8,6706559,6706423,"CM011787.1 Bos indicus x Bos taurus breed Angus x Brahman F1 hybrid chromosome 14, whole genome shotgun sequence",Bos indicus x Bos taurus (hybrid cattle),30522
NC_032663.1,89.8,74558304,74558440,"NC_032663.1 Bos indicus isolate QUIL7308 breed Nelore chromosome 14, Bos_indicus_1.0, whole genome shotgun sequence",Bos indicus,9915
CM016986.1,89.6,58310003,58309871,"CM016986.1 Suricata suricatta isolate VVHF042 chromosome 16, whole genome shotgun sequence",Suricata suricatta (meerkat),37032
VOAJ01024670.1,89.6,6299799,6299643,"VOAJ01024670.1 Crocuta crocuta isolate KB4526 scaffold129, whole genome shotgun sequence",Crocuta crocuta (spotted hyena),9678
NW_018337398.1,89.1,113526,113683,"NW_018337398.1 Odocoileus virginianus texanus isolate animal Pink-7 unplaced genomic scaffold, Ovir.te_1.0 scaffold41, whole genome shotgun sequence",Odocoileus virginianus texanus,9880
CM004575.1,88.4,6652502,6652359,"CM004575.1 Capra hircus breed San Clemente chromosome 14, whole genome shotgun sequence",Capra hircus (goat),9925
CM008188.2,87.8,49854206,49854049,"CM008188.2 Bos taurus isolate L1 Dominette 01449 registration number 42190680 breed Hereford chromosome 21, whole genome shotgun sequence",Bos taurus (cattle),9913
CM011794.1,87.8,49217006,49216849,"CM011794.1 Bos indicus x Bos taurus breed Angus x Brahman F1 hybrid chromosome 21, whole genome shotgun sequence",Bos indicus x Bos taurus (hybrid cattle),30522
NW_017731487.1,87.6,2325844,2326011,"NW_017731487.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
CM018488.1,87.3,6116128,6115984,"CM018488.1 Muntiacus reevesi isolate UCam_UCB_Mr chromosome 12, whole genome shotgun sequence",Muntiacus reevesi (Chinese muntjac),9886
CABDUW010000515.1,87.2,1043345,1043481,"CABDUW010000515.1 Marmota monax genome assembly, contig: monax5_s00515, whole genome shotgun sequence",Marmota monax (woodchuck),9995
NW_004450411.1,87.1,2109276,2109419,"NW_004450411.1 Odobenus rosmarus divergens isolate Ivan unplaced genomic scaffold, Oros_1.0 Scaffold148, whole genome shotgun sequence",Odobenus rosmarus divergens (Pacific walrus),9708
KE163456.1,86.8,385045,384901,"KE163456.1 Myotis brandtii unplaced genomic scaffold scaffold406, whole genome shotgun sequence",Myotis brandtii,109478
NW_011488621.1,86.7,4200987,4201123,"NW_011488621.1 Bison bison bison isolate TAMUID 2011002044 unplaced genomic scaffold, Bison_UMD1.0 scf7180017858048, whole genome shotgun sequence",Bison bison bison (north american plains bison),43346
LR738618.1,86.5,50212872,50212755,"LR738618.1 Sciurus vulgaris genome assembly, chromosome: 8",Sciurus vulgaris (Eurasian red squirrel),55149
LZNR01003139.1,86.5,93419,93547,"LZNR01003139.1 Ursus americanus isolate MABB319796 Contig3142, whole genome shotgun sequence",Ursus americanus (American black bear),9643
NW_024425452.1,86.4,9139883,9140011,"NW_024425452.1 Ursus maritimus isolate PB19 unplaced genomic scaffold, ASM1731132v1 scaffold_29, whole genome shotgun sequence",Ursus maritimus (polar bear),29073
PVHU020005306.1,86.3,6515015,6514851,"PVHU020005306.1 Moschus moschiferus isolate BS20 Scw3uUT_5234;HRSCAF=93667_0, whole genome shotgun sequence",Moschus moschiferus (Siberian musk deer),68415
NW_006408603.1,86.2,6844066,6843935,"NW_006408603.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00085, whole genome shotgun sequence",Chrysochloris asiatica,185453
CM016974.1,85.9,158048407,158048562,"CM016974.1 Suricata suricatta isolate VVHF042 chromosome 4, whole genome shotgun sequence",Suricata suricatta (meerkat),37032
GL429904.1,85.7,3448271,3448415,"Myotis lucifugus unplaced genomic scaffold scaffold_137, whole genome shotgun sequence.",Myotis lucifugus (little brown bat),59463
NC_032670.1,85.5,50892809,50892652,"NC_032670.1 Bos indicus isolate QUIL7308 breed Nelore chromosome 21, Bos_indicus_1.0, whole genome shotgun sequence",Bos indicus,9915
JABWUV010000002.1,84.9,151141035,151141179,"JABWUV010000002.1 Myotis myotis isolate mMyoMyo1 scaffold_m19_p_2, whole genome shotgun sequence",Myotis myotis,51298
KB114370.1,84.8,5093488,5093344,"KB114370.1 Myotis davidii unplaced genomic scaffold scaffold201, whole genome shotgun sequence",Myotis davidii,225400
CM004582.1,84.7,49257983,49257845,"CM004582.1 Capra hircus breed San Clemente chromosome 21, whole genome shotgun sequence",Capra hircus (goat),9925
KZ295240.1,84.4,636747,636609,"KZ295240.1 Spermophilus dauricus unplaced genomic scaffold scaffold1273, whole genome shotgun sequence",Spermophilus dauricus (Daurian ground squirrel),99837
CZRN02000136.1,84.3,53867043,53867179,"CZRN02000136.1 Marmota marmota marmota genome assembly, contig: chr17_part1, whole genome shotgun sequence",Marmota marmota marmota (Alpine marmot),9994
NW_007252748.1,84.3,22945,22826,"NW_007252748.1 Carlito syrichta isolate Samal-C Ts95f unplaced genomic scaffold, Tarsius_syrichta-2.0.1 Scaffold308652, whole genome shotgun sequence",Carlito syrichta (Philippine tarsier),1868482
NW_017731352.1,84.2,2631276,2631146,"NW_017731352.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
CM008028.1,84.1,98650936,98651080,"CM008028.1 Cervus elaphus hippelaphus isolate Hungarian chromosome 21, whole genome shotgun sequence",Cervus elaphus hippelaphus,46360
CM021212.1,84.1,71588110,71588254,"CM021212.1 Cervus hanglu yarkandensis isolate CEY-2017 chromosome 21, whole genome shotgun sequence",Cervus elaphus yarkandensis,84702
JAATJV010174100.1,83.8,328335,328218,"JAATJV010174100.1 Sciurus carolinensis isolate SUZIE scaffold1350, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
KZ294917.1,83.7,976250,976375,"KZ294917.1 Spermophilus dauricus unplaced genomic scaffold scaffold592, whole genome shotgun sequence",Spermophilus dauricus (Daurian ground squirrel),99837
NW_020172455.1,83.7,3036356,3036525,"NW_020172455.1 Neophocaena asiaeorientalis asiaeorientalis breed wild unplaced genomic scaffold, Neophocaena_asiaeorientalis_V1 scaffold396, whole genome shotgun sequence",Neophocaena asiaeorientalis asiaeorientalis (yangtze finless porpoise),1706337
CM008181.2,82.9,73513939,73514088,"CM008181.2 Bos taurus isolate L1 Dominette 01449 registration number 42190680 breed Hereford chromosome 14, whole genome shotgun sequence",Bos taurus (cattle),9913
CM011787.1,82.9,8751411,8751262,"CM011787.1 Bos indicus x Bos taurus breed Angus x Brahman F1 hybrid chromosome 14, whole genome shotgun sequence",Bos indicus x Bos taurus (hybrid cattle),30522
CM016707.1,82.9,66173555,66173704,"CM016707.1 Bos grunniens isolate yakHY00 ecotype maiwa chromosome 18, whole genome shotgun sequence",Bos grunniens (domestic yak),30521
JH880406.1,82.9,2162780,2162929,"JH880406.1 Bos grunniens mutus unplaced genomic scaffold scaffold115_1, whole genome shotgun sequence",Bos grunniens mutus,72004
NW_007258788.1,82.9,4494,4375,"NW_007258788.1 Carlito syrichta isolate Samal-C Ts95f unplaced genomic scaffold, Tarsius_syrichta-2.0.1 Scaffold314692, whole genome shotgun sequence",Carlito syrichta (Philippine tarsier),1868482
CAAGRJ010007351.1,82.8,735402,735534,"CAAGRJ010007351.1 Lynx pardinus genome assembly, contig: lp23s36556, whole genome shotgun sequence",Lynx pardinus (Spanish lynx),191816
CM017333.1,82.8,48551893,48552025,"CM017333.1 Lynx canadensis isolate LIC74 chromosome B2, whole genome shotgun sequence",Lynx canadensis (Canada lynx),61383
NC_032663.1,82.8,72237013,72237162,"NC_032663.1 Bos indicus isolate QUIL7308 breed Nelore chromosome 14, Bos_indicus_1.0, whole genome shotgun sequence",Bos indicus,9915
KZ294917.1,82.3,975154,975382,"KZ294917.1 Spermophilus dauricus unplaced genomic scaffold scaffold592, whole genome shotgun sequence",Spermophilus dauricus (Daurian ground squirrel),99837
NW_006408783.1,81.7,2507095,2507226,"NW_006408783.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00265, whole genome shotgun sequence",Chrysochloris asiatica,185453
PVHU020023300.1,81.7,14390,14547,"PVHU020023300.1 Moschus moschiferus isolate BS20 Scw3uUT_23202;HRSCAF=125829_6, whole genome shotgun sequence",Moschus moschiferus (Siberian musk deer),68415
JAULJE010000004.1,81.4,45353260,45353403,"JAULJE010000004.1 Eptesicus nilssonii isolate BLF_Eptnil Scaffold_4, whole genome shotgun sequence",Eptesicus nilssoni (northern bat),59451
JACASF010000009.1,81.1,89505994,89505862,"JACASF010000009.1 Molossus molossus isolate mMolMol1 scaffold_m16_p_9, whole genome shotgun sequence",Molossus molossus (Pallas's mastiff bat),27622
JAULJE010000008.1,81.1,5775412,5775272,"JAULJE010000008.1 Eptesicus nilssonii isolate BLF_Eptnil Scaffold_8, whole genome shotgun sequence",Eptesicus nilssoni (northern bat),59451
NW_006501081.1,81,8445480,8445362,"NW_006501081.1 Peromyscus maniculatus bairdii unplaced genomic scaffold, Pman_1.0 Scaffold45, whole genome shotgun sequence",Peromyscus maniculatus bairdii (prairie deer mouse),230844
CM018168.1,81,7374700,7374531,"CM018168.1 Phocoena sinus isolate mPhoSin1 chromosome 13, whole genome shotgun sequence",Phocoena sinus (vaquita),42100
JACDTQ010002593.1,81,8611833,8611692,"JACDTQ010002593.1 Diceros bicornis minor isolate SBR-YM ScS9zPn_2593, whole genome shotgun sequence",Diceros bicornis minor,77932
NW_011488621.1,81,2163103,2163252,"NW_011488621.1 Bison bison bison isolate TAMUID 2011002044 unplaced genomic scaffold, Bison_UMD1.0 scf7180017858048, whole genome shotgun sequence",Bison bison bison (north american plains bison),43346
GL010047.1,80.9,20115497,20115328,"Loxodonta africana unplaced genomic scaffold scaffold_20, whole genome shotgun sequence.",Loxodonta africana (African savanna elephant),9785
PVHU020000117.1,80.5,1265593,1265737,"PVHU020000117.1 Moschus moschiferus isolate BS20 Scw3uUT_92;HRSCAF=50964_0, whole genome shotgun sequence",Moschus moschiferus (Siberian musk deer),68415
CABDUW010001138.1,79.9,300108,299992,"CABDUW010001138.1 Marmota monax genome assembly, contig: monax5_s01138, whole genome shotgun sequence",Marmota monax (woodchuck),9995
KB320448.1,79.8,8179994,8180152,"KB320448.1 Tupaia chinensis unplaced genomic scaffold Scaffold000045_1, whole genome shotgun sequence",Tupaia chinensis (Chinese tree shrew),246437
KL203355.1,79.7,24692,24570,"KL203355.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold1083, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
LNAT02012547.1,79.5,17847,17992,"LNAT02012547.1 Ailuropoda melanoleuca isolate Jingjing unplaced-scaffold12527, whole genome shotgun sequence",Ailuropoda melanoleuca (giant panda),9646
JAATJV010171117.1,78.8,703,586,"JAATJV010171117.1 Sciurus carolinensis isolate SUZIE scaffold132675, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
JAATJV010359975.1,78.8,236,119,"JAATJV010359975.1 Sciurus carolinensis isolate SUZIE scaffold285743, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
KB030580.1,78.8,5066130,5065964,"KB030580.1 Pteropus alecto unplaced genomic scaffold scaffold61, whole genome shotgun sequence",Pteropus alecto (black flying fox),9402
NW_011888886.1,78.8,2329325,2329159,"NW_011888886.1 Pteropus vampyrus isolate Shadow unplaced genomic scaffold, Pvam_2.0 Scaffold105, whole genome shotgun sequence",Pteropus vampyrus (large flying fox),132908
CYRY02041809.1,78.7,62069,61938,"CYRY02041809.1 Gulo gulo genome assembly, contig: scaffold5514, whole genome shotgun sequence",Gulo gulo (wolverine),48420
JAULJE010000008.1,78.4,2726630,2726489,"JAULJE010000008.1 Eptesicus nilssonii isolate BLF_Eptnil Scaffold_8, whole genome shotgun sequence",Eptesicus nilssoni (northern bat),59451
JAATJV010453999.1,78.3,46451,46568,"JAATJV010453999.1 Sciurus carolinensis isolate SUZIE scaffold9744, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
JACASF010000015.1,78.2,4690671,4690505,"JACASF010000015.1 Molossus molossus isolate mMolMol1 scaffold_m16_p_15, whole genome shotgun sequence",Molossus molossus (Pallas's mastiff bat),27622
JACASF010000004.1,78.2,56542725,56542872,"JACASF010000004.1 Molossus molossus isolate mMolMol1 scaffold_m16_p_4, whole genome shotgun sequence",Molossus molossus (Pallas's mastiff bat),27622
JAATJV010394958.1,78.1,19491,19608,"JAATJV010394958.1 Sciurus carolinensis isolate SUZIE scaffold49590, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
CM021202.1,77.6,85187701,85187866,"CM021202.1 Cervus hanglu yarkandensis isolate CEY-2017 chromosome 11, whole genome shotgun sequence",Cervus elaphus yarkandensis,84702
KL201786.1,77.6,157683,157805,"KL201786.1 Nannospalax galili isolate Female #2095 unplaced genomic scaffold scaffold3499, whole genome shotgun sequence",Nannospalax galili (Upper Galilee mountains blind mole rat),1026970
CM001584.2,77.5,19399179,19399014,"Ovis aries breed Texel chromosome 3, whole genome shotgun sequence.",Ovis aries (sheep),9940
CM018480.1,77.4,18997061,18996896,"CM018480.1 Muntiacus reevesi isolate UCam_UCB_Mr chromosome 3, whole genome shotgun sequence",Muntiacus reevesi (Chinese muntjac),9886
NW_006921612.1,77.4,5560741,5560910,"NW_006921612.1 Orycteropus afer afer isolate SDZICR_OR568_19922 unplaced genomic scaffold, OryAfe1.0 scaffold00025, whole genome shotgun sequence",Orycteropus afer afer,1230840
NC_041228.1,77.3,50354196,50354344,"NC_041228.1 Physeter catodon isolate SW-GA chromosome 15, ASM283717v5, whole genome shotgun sequence",Physeter catodon (sperm whale),9755
NW_018344000.1,77.1,7227550,7227393,"NW_018344000.1 Phascolarctos cinereus isolate Bilbo 61053 unplaced genomic scaffold, phaCin_unsw_v4.1 phaCin_unsw_v4.1.fa.scaf00049, whole genome shotgun sequence",Phascolarctos cinereus (koala),38626
JACAGB010000017.1,77.1,288138,288274,"JACAGB010000017.1 Pipistrellus kuhlii isolate mPipKuh1 scaffold_m20_p_17, whole genome shotgun sequence",Pipistrellus kuhlii (Kuhl's pipistrelle),59472
JAATJV010251921.1,76.9,823,940,"JAATJV010251921.1 Sciurus carolinensis isolate SUZIE scaffold198140, whole genome shotgun sequence",Sciurus carolinensis (gray squirrel),30640
MPIZ01000519.1,76.7,191684,191789,"MPIZ01000519.1 Prolemur simus strain KIAN8.4 scaffold519, whole genome shotgun sequence",Prolemur simus (greater bamboo lemur),1328070
JH393664.1,76.6,760826,760942,"JH393664.1 Spermophilus tridecemlineatus unplaced genomic scaffold scaffold00386, whole genome shotgun sequence",Spermophilus tridecemlineatus (thirteen-lined ground squirrel),43179
CZRN02000085.1,76.5,3635644,3635760,"CZRN02000085.1 Marmota marmota marmota genome assembly, contig: chr13_part4, whole genome shotgun sequence",Marmota marmota marmota (Alpine marmot),9994
CM000370.1,76.4,437011004,437010845,"Monodelphis domestica chromosome 3, whole genome shotgun sequence.",Monodelphis domestica (gray short-tailed opossum),13616
NW_019154112.1,76.2,26341748,26341617,"NW_019154112.1 Enhydra lutris kenyoni isolate GAN:26980312 unplaced genomic scaffold, ASM228890v2 scaffoldscaffold28, whole genome shotgun sequence",Enhydra lutris kenyoni,391180
JH393342.1,75.6,6586987,6586851,"JH393342.1 Spermophilus tridecemlineatus unplaced genomic scaffold scaffold00064, whole genome shotgun sequence",Spermophilus tridecemlineatus (thirteen-lined ground squirrel),43179
PVHU020000570.1,75.6,12537787,12537619,"PVHU020000570.1 Moschus moschiferus isolate BS20 Scw3uUT_523;HRSCAF=68921_0, whole genome shotgun sequence",Moschus moschiferus (Siberian musk deer),68415
NW_017731443.1,75.5,60273,60138,"NW_017731443.1 Hipposideros armiger isolate ML-2016 unplaced genomic scaffold, ASM189008v1, whole genome shotgun sequence",Hipposideros armiger,186990
KB103875.1,75.4,527982,528123,"KB103875.1 Myotis davidii unplaced genomic scaffold scaffold416, whole genome shotgun sequence",Myotis davidii,225400
KE164610.1,75.4,118888,118747,"KE164610.1 Myotis brandtii unplaced genomic scaffold scaffold842, whole genome shotgun sequence",Myotis brandtii,109478
NW_006408782.1,74.7,2415003,2414868,"NW_006408782.1 Chrysochloris asiatica unplaced genomic scaffold, ChrAsi1.0 scaffold00264, whole genome shotgun sequence",Chrysochloris asiatica,185453
NC_040913.2,74.3,45293820,45293687,"NC_040913.2 Phyllostomus discolor isolate MPI-MPIP mPhyDis1 chromosome 11, mPhyDis1.pri.v3, whole genome shotgun sequence",Phyllostomus discolor (pale spear-nosed bat),89673
CM004572.1,74.1,86794282,86794447,"CM004572.1 Capra hircus breed San Clemente chromosome 11, whole genome shotgun sequence",Capra hircus (goat),9925
JACASE010000007.1,74,3938324,3938162,"JACASE010000007.1 Rousettus aegyptiacus isolate mRouAeg1 scaffold_m13_p_7, whole genome shotgun sequence",Rousettus aegyptiacus (Egyptian rousette),9407
CM008178.2,73.7,87200235,87200402,"CM008178.2 Bos taurus isolate L1 Dominette 01449 registration number 42190680 breed Hereford chromosome 11, whole genome shotgun sequence",Bos taurus (cattle),9913
CM011784.1,73.7,86677628,86677795,"CM011784.1 Bos indicus x Bos taurus breed Angus x Brahman F1 hybrid chromosome 11, whole genome shotgun sequence",Bos indicus x Bos taurus (hybrid cattle),30522
NC_032660.1,73.7,89978646,89978813,"NC_032660.1 Bos indicus isolate QUIL7308 breed Nelore chromosome 11, Bos_indicus_1.0, whole genome shotgun sequence",Bos indicus,9915
NC_032660.1,73.7,90121444,90121277,"NC_032660.1 Bos indicus isolate QUIL7308 breed Nelore chromosome 11, Bos_indicus_1.0, whole genome shotgun sequence",Bos indicus,9915
NW_011494879.1,73.7,6156482,6156315,"NW_011494879.1 Bison bison bison isolate TAMUID 2011002044 unplaced genomic scaffold, Bison_UMD1.0 scf7180017864307, whole genome shotgun sequence",Bison bison bison (north american plains bison),43346
UNPS02009573.1,73.5,17621131,17620971,"UNPS02009573.1 Vombatus ursinus genome assembly, contig: WM1_genome_scaffold9573, whole genome shotgun sequence",Vombatus ursinus (common wombat),29139
